Destination,Destination IP,Hop,IP,ASN,City,Region,Country,Loc,Postal,Timezone,RTT1,RTT2,RTT3,Source
drom.ru,185.65.149.115,4.0,139.45.226.166,"AS57304 JSC ""RetnNet""",Moscow,Moscow,RU,"55.7522,37.6156",101000,Europe/Moscow,*,*,224.16,tranco-top1k
booking.com,13.226.2.123,10.0,*,,,,,,,,*,*,*,tranco-top1k
go.com,13.248.150.189,6.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyer.com,34.194.255.240,14.0,*,,,,,,,,*,*,*,tranco-top1k
reg.ru,194.67.72.31,5.0,*,,,,,,,,*,*,*,tranco-top1k
www.gov.uk,151.101.0.144,17.0,*,,,,,,,,*,*,*,tranco-top1k
adsrvr.org,99.86.91.84,18.0,*,,,,,,,,*,*,*,tranco-top1k
cdc.gov,198.246.106.49,7.0,156.40.94.160,AS19050 U.S. Department of Health & Human Services,Atlanta,Georgia,US,"33.7490,-84.3880",30302,America/New_York,229.29,240.63,235.74,tranco-top1k
ibm.com,184.86.239.248,11.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,2.0,192.178.252.226,AS15169 Google LLC,Al Fujairah City,Fujairah,AE,"25.1164,56.3414",,Asia/Dubai,241.38,231.6,222.98,tranco-top1k
appcenter.ms,13.107.246.77,12.0,*,,,,,,,,*,*,*,tranco-top1k
reuters.com,155.46.172.255,14.0,*,,,,,,,,*,*,*,tranco-top1k
shalltry.com,3.169.71.13,9.0,*,,,,,,,,*,*,*,tranco-top1k
dailymail.co.uk,184.26.129.4,12.0,*,,,,,,,,*,*,*,tranco-top1k
grammarly.com,65.9.112.53,16.0,*,,,,,,,,*,*,*,tranco-top1k
launchpad.net,185.125.189.222,20.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,6.0,162.158.156.84,"AS13335 Cloudflare, Inc.",Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,225.28,*,tranco-top1k
stripe.com,52.49.17.168,14.0,*,,,,,,,,*,*,*,tranco-top1k
linktr.ee,151.101.66.133,20.0,*,,,,,,,,*,*,*,tranco-top1k
mzstatic.com,17.253.142.4,14.0,*,,,,,,,,*,*,*,tranco-top1k
php.net,185.85.0.29,12.0,*,,,,,,,,*,*,*,tranco-top1k
sharethrough.com,99.83.190.102,11.0,*,,,,,,,,*,*,*,tranco-top1k
cloud.microsoft,20.76.201.171,10.0,*,,,,,,,,*,*,*,tranco-top1k
ea.com,2.20.76.167,3.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,2.0,192.178.252.232,AS15169 Google LLC,Al Fujairah City,Fujairah,AE,"25.1164,56.3414",,Asia/Dubai,*,*,237.62,tranco-top1k
godaddy.com,208.109.192.70,20.0,*,,,,,,,,*,*,*,tranco-top1k
aliyun.com,140.205.135.3,1.0,66.249.95.132,AS15169 Google LLC,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,235.9,238.61,239.28,tranco-top1k
mi.com,161.117.97.92,2.0,*,,,,,,,,*,*,*,tranco-top1k
hp.com,15.72.80.135,19.0,*,,,,,,,,*,*,*,tranco-top1k
cdngslb.com,115.238.23.241,18.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,4.0,150.222.8.146,,Mumbai,Maharashtra,IN,"19.0728,72.8826",400017,Asia/Kolkata,*,4.49,*,tranco-top1k
dailymotion.com,195.8.215.136,4.0,*,,,,,,,,*,*,*,tranco-top1k
opendns.com,146.112.62.105,18.0,*,,,,,,,,*,*,*,tranco-top1k
taobao.com,59.82.122.130,5.0,219.158.15.157,AS4837 CHINA UNICOM China169 Backbone,Beijing,Beijing,CN,"39.9075,116.3972",100000,Asia/Shanghai,*,*,484.97,tranco-top1k
ys7.com,115.238.23.33,6.0,202.97.12.209,AS4134 CHINANET-BACKBONE,Shanghai,Shanghai,CN,"31.2222,121.4581",200000,Asia/Shanghai,*,*,476.18,tranco-top1k
washingtonpost.com,104.102.37.96,6.0,23.197.79.94,AS20940 Akamai International B.V.,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",60306,Europe/Berlin,227.31,223.27,*,tranco-top1k
adsrvr.org,99.86.91.84,19.0,*,,,,,,,,*,*,*,tranco-top1k
mzstatic.com,17.253.142.4,15.0,*,,,,,,,,*,*,*,tranco-top1k
telegraph.co.uk,65.9.112.44,1.0,142.251.224.81,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.41,*,225.53,tranco-top1k
adsafeprotected.com,52.222.144.112,4.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.net,204.236.236.127,13.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,7.0,162.158.156.84,"AS13335 Cloudflare, Inc.",Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,228.86,223.55,*,tranco-top1k
debian.org,151.101.66.132,3.0,*,,,,,,,,*,*,*,tranco-top1k
nature.com,146.75.120.95,5.0,74.125.253.11,AS15169 Google LLC,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",60306,Europe/Berlin,*,-26.65,*,tranco-top1k
springer.com,146.75.120.95,1.0,74.125.253.11,AS15169 Google LLC,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",60306,Europe/Berlin,*,234.6,224.4,tranco-top1k
go.com,13.248.150.189,7.0,150.222.8.113,,Mumbai,Maharashtra,IN,"19.0728,72.8826",400017,Asia/Kolkata,*,*,8.07,tranco-top1k
tradingview.com,13.226.2.57,11.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,12.0,*,,,,,,,,*,*,*,tranco-top1k
ea.com,2.20.76.167,4.0,195.219.94.2,AS6453 TATA COMMUNICATIONS (AMERICA) INC,Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,*,235.1,247.43,tranco-top1k
alibaba.com,47.246.137.105,9.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,1.0,108.170.238.109,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,244.35,*,tranco-top1k
aliyun.com,140.205.135.3,2.0,146.188.112.49,AS702 Verizon Business,Paris,Île-de-France,FR,"48.8534,2.3488",75000,Europe/Paris,*,240.83,227.67,tranco-top1k
stripe.com,52.49.17.168,15.0,*,,,,,,,,*,*,*,tranco-top1k
3lift.com,3.169.71.77,13.0,*,,,,,,,,*,*,*,tranco-top1k
dailymail.co.uk,184.26.129.4,13.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,15.0,*,,,,,,,,*,*,*,tranco-top1k
mi.com,161.117.97.92,3.0,*,,,,,,,,*,*,*,tranco-top1k
reg.ru,194.67.72.31,6.0,*,,,,,,,,*,*,*,tranco-top1k
grammarly.com,65.9.112.53,17.0,*,,,,,,,,*,*,*,tranco-top1k
php.net,185.85.0.29,13.0,*,,,,,,,,*,*,*,tranco-top1k
arubanetworks.com,18.208.237.48,16.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,3.0,*,,,,,,,,*,*,*,tranco-top1k
dailymotion.com,195.8.215.136,5.0,*,,,,,,,,*,*,*,tranco-top1k
hp.com,15.72.80.135,20.0,*,,,,,,,,*,*,*,tranco-top1k
sharethrough.com,99.83.190.102,12.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,5.0,150.222.8.33,,Mumbai,Maharashtra,IN,"19.0728,72.8826",400017,Asia/Kolkata,*,3.82,*,tranco-top1k
ys7.com,115.238.23.33,7.0,202.97.62.157,AS4134 CHINANET-BACKBONE,Shanghai,Shanghai,CN,"31.2222,121.4581",200000,Asia/Shanghai,493.11,470.07,*,tranco-top1k
booking.com,13.226.2.123,11.0,*,,,,,,,,*,*,*,tranco-top1k
drom.ru,185.65.149.115,5.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyer.com,34.194.255.240,15.0,*,,,,,,,,*,*,*,tranco-top1k
appcenter.ms,13.107.246.77,13.0,*,,,,,,,,*,*,*,tranco-top1k
debian.org,151.101.66.132,4.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,8.0,*,,,,,,,,*,*,*,tranco-top1k
shalltry.com,3.169.71.13,10.0,*,,,,,,,,*,*,*,tranco-top1k
taobao.com,59.82.122.130,6.0,*,,,,,,,,*,*,*,tranco-top1k
www.gov.uk,151.101.0.144,18.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,13.0,*,,,,,,,,*,*,*,tranco-top1k
nature.com,146.75.120.95,6.0,*,,,,,,,,*,*,*,tranco-top1k
cloud.microsoft,20.76.201.171,11.0,*,,,,,,,,*,*,*,tranco-top1k
gnu.org,209.51.188.116,1.0,142.251.60.182,AS15169 Google LLC,New York City,New York,US,"40.7143,-74.0060",10001,America/New_York,225.16,228.65,725.17,tranco-top1k
springer.com,146.75.120.95,2.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,2.0,104.44.59.175,AS8075 Microsoft Corporation,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.56,227.38,*,tranco-top1k
adsafeprotected.com,52.222.144.112,5.0,150.222.85.157,,Dublin,Leinster,IE,"53.3331,-6.2489",D02,Europe/Dublin,*,*,226.32,tranco-top1k
reuters.com,155.46.172.255,15.0,*,,,,,,,,*,*,*,tranco-top1k
cdngslb.com,115.238.23.241,19.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,3.0,*,,,,,,,,*,*,*,tranco-top1k
go.com,13.248.150.189,8.0,150.222.8.160,,Mumbai,Maharashtra,IN,"19.0728,72.8826",400017,Asia/Kolkata,5.02,11.72,*,tranco-top1k
dailymail.co.uk,184.26.129.4,14.0,*,,,,,,,,*,*,*,tranco-top1k
stripe.com,52.49.17.168,16.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,16.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.net,204.236.236.127,14.0,*,,,,,,,,*,*,*,tranco-top1k
alibaba.com,47.246.137.105,10.0,*,,,,,,,,*,*,*,tranco-top1k
arubanetworks.com,18.208.237.48,17.0,*,,,,,,,,*,*,*,tranco-top1k
mzstatic.com,17.253.142.4,16.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,6.0,*,,,,,,,,*,*,*,tranco-top1k
sharethrough.com,99.83.190.102,13.0,*,,,,,,,,*,*,*,tranco-top1k
grammarly.com,65.9.112.53,18.0,*,,,,,,,,*,*,*,tranco-top1k
aliyun.com,140.205.135.3,3.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,4.0,*,,,,,,,,*,*,*,tranco-top1k
telegraph.co.uk,65.9.112.44,2.0,*,,,,,,,,*,*,*,tranco-top1k
tradingview.com,13.226.2.57,12.0,*,,,,,,,,*,*,*,tranco-top1k
dailymotion.com,195.8.215.136,6.0,*,,,,,,,,*,*,*,tranco-top1k
booking.com,13.226.2.123,12.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyer.com,34.194.255.240,16.0,*,,,,,,,,*,*,*,tranco-top1k
weibo.com,36.51.224.126,6.0,*,,,,,,,,*,*,*,tranco-top1k
nature.com,146.75.120.95,7.0,*,,,,,,,,*,*,*,tranco-top1k
www.gov.uk,151.101.0.144,19.0,*,,,,,,,,*,*,*,tranco-top1k
mi.com,161.117.97.92,4.0,*,,,,,,,,*,*,*,tranco-top1k
drom.ru,185.65.149.115,6.0,*,,,,,,,,*,*,*,tranco-top1k
adsafeprotected.com,52.222.144.112,6.0,150.222.85.76,,Dublin,Leinster,IE,"53.3331,-6.2489",D02,Europe/Dublin,221.78,232.83,241.95,tranco-top1k
launchdarkly.com,15.197.167.90,19.0,*,,,,,,,,*,*,*,tranco-top1k
washingtonpost.com,104.102.37.96,7.0,23.197.79.119,AS20940 Akamai International B.V.,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",60306,Europe/Berlin,*,469.32,223.78,tranco-top1k
taobao.com,59.82.122.130,7.0,*,,,,,,,,*,*,*,tranco-top1k
reg.ru,194.67.72.31,7.0,*,,,,,,,,*,*,*,tranco-top1k
shalltry.com,3.169.71.13,11.0,*,,,,,,,,*,*,*,tranco-top1k
3lift.com,3.169.71.77,14.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,7.0,*,,,,,,,,*,*,*,tranco-top1k
cdc.gov,198.246.106.49,8.0,156.40.94.161,AS19050 U.S. Department of Health & Human Services,Atlanta,Georgia,US,"33.7490,-84.3880",30302,America/New_York,245.38,*,235.73,tranco-top1k
tradingview.com,13.226.2.57,13.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,17.0,*,,,,,,,,*,*,*,tranco-top1k
ys7.com,115.238.23.33,8.0,202.97.101.26,AS4134 CHINANET-BACKBONE,Hangzhou,Zhejiang,CN,"30.2936,120.1614",310000,Asia/Shanghai,486.28,473.67,471.69,tranco-top1k
arubanetworks.com,18.208.237.48,18.0,*,,,,,,,,*,*,*,tranco-top1k
alibaba.com,47.246.137.105,11.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,3.0,104.44.230.197,AS8075 Microsoft Corporation,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,*,224.03,220.82,tranco-top1k
appcenter.ms,13.107.246.77,14.0,*,,,,,,,,*,*,*,tranco-top1k
booking.com,13.226.2.123,13.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,4.0,*,,,,,,,,*,*,*,tranco-top1k
grammarly.com,65.9.112.53,19.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,9.0,*,,,,,,,,*,*,*,tranco-top1k
cdngslb.com,115.238.23.241,20.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,14.0,*,,,,,,,,*,*,*,tranco-top1k
drom.ru,185.65.149.115,7.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,5.0,*,,,,,,,,*,*,*,tranco-top1k
debian.org,151.101.66.132,5.0,*,,,,,,,,*,*,*,tranco-top1k
reuters.com,155.46.172.255,16.0,*,,,,,,,,*,*,*,tranco-top1k
aol.com,76.223.84.192,12.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.net,204.236.236.127,15.0,*,,,,,,,,*,*,*,tranco-top1k
cdc.gov,198.246.106.49,9.0,*,,,,,,,,*,*,*,tranco-top1k
aliyun.com,140.205.135.3,4.0,*,,,,,,,,*,*,*,tranco-top1k
taobao.com,59.82.122.130,8.0,61.49.214.14,AS4808 China Unicom Beijing Province Network,Beijing,Beijing,CN,"39.9075,116.3972",100000,Asia/Shanghai,479.36,485.85,*,tranco-top1k
go.com,13.248.150.189,9.0,*,,,,,,,,*,*,*,tranco-top1k
telegraph.co.uk,65.9.112.44,3.0,15.230.62.57,,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,*,3.45,3.64,tranco-top1k
cloud.microsoft,20.76.201.171,12.0,*,,,,,,,,*,*,*,tranco-top1k
opendns.com,146.112.62.105,19.0,*,,,,,,,,*,*,*,tranco-top1k
adsafeprotected.com,52.222.144.112,7.0,150.222.239.37,,Dublin,Leinster,IE,"53.3331,-6.2489",D02,Europe/Dublin,*,239.55,247.28,tranco-top1k
shalltry.com,3.169.71.13,12.0,*,,,,,,,,*,*,*,tranco-top1k
dailymotion.com,195.8.215.136,7.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,10.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,18.0,*,,,,,,,,*,*,*,tranco-top1k
3lift.com,3.169.71.77,15.0,*,,,,,,,,*,*,*,tranco-top1k
appcenter.ms,13.107.246.77,15.0,*,,,,,,,,*,*,*,tranco-top1k
booking.com,13.226.2.123,14.0,*,,,,,,,,*,*,*,tranco-top1k
mi.com,161.117.97.92,5.0,*,,,,,,,,*,*,*,tranco-top1k
alibaba.com,47.246.137.105,12.0,*,,,,,,,,*,*,*,tranco-top1k
arubanetworks.com,18.208.237.48,19.0,*,,,,,,,,*,*,*,tranco-top1k
stripe.com,52.49.17.168,17.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,8.0,*,,,,,,,,*,*,*,tranco-top1k
grammarly.com,65.9.112.53,20.0,*,,,,,,,,*,*,*,tranco-top1k
ys7.com,115.238.23.33,9.0,220.191.199.114,AS58461 CT-HangZhou-IDC,Hangzhou,Zhejiang,CN,"30.2936,120.1614",310000,Asia/Shanghai,489.21,485.72,485.34,tranco-top1k
nature.com,146.75.120.95,8.0,*,,,,,,,,*,*,*,tranco-top1k
bloomberg.com,3.33.146.110,1.0,108.170.238.109,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.31,2.45,221.63,tranco-top1k
www.gov.uk,151.101.0.144,20.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,4.0,104.44.33.105,AS8075 Microsoft Corporation,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,244.92,223.86,*,tranco-top1k
outbrain.com,151.101.2.132,5.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,15.0,*,,,,,,,,*,*,*,tranco-top1k
taobao.com,59.82.122.130,9.0,125.33.185.126,AS4808 China Unicom Beijing Province Network,Beijing,Beijing,CN,"39.9075,116.3972",100000,Asia/Shanghai,498.67,468.53,495.47,tranco-top1k
adsrvr.org,99.86.91.84,20.0,*,,,,,,,,*,*,*,tranco-top1k
sharethrough.com,99.83.190.102,14.0,*,,,,,,,,*,*,*,tranco-top1k
washingtonpost.com,104.102.37.96,8.0,23.210.54.65,AS20940 Akamai International B.V.,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",60306,Europe/Berlin,220.29,228.37,230.85,tranco-top1k
weibo.com,36.51.224.126,7.0,218.189.29.174,AS9304 HGC Global Communications Limited,Hong Kong,Hong Kong,HK,"22.2783,114.1747",999077,Asia/Hong_Kong,248.69,252.71,471.72,tranco-top1k
drom.ru,185.65.149.115,8.0,*,,,,,,,,*,*,*,tranco-top1k
php.net,185.85.0.29,14.0,*,,,,,,,,*,*,*,tranco-top1k
gnu.org,209.51.188.116,2.0,185.134.180.157,"AS27552 TowardEX Technologies International, Inc.",Boston,Massachusetts,US,"42.3584,-71.0598",02108,America/New_York,219.69,225.59,248.9,tranco-top1k
reuters.com,155.46.172.255,17.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyer.com,34.194.255.240,17.0,*,,,,,,,,*,*,*,tranco-top1k
adsafeprotected.com,52.222.144.112,8.0,*,,,,,,,,*,*,*,tranco-top1k
wsj.com,13.226.2.41,9.0,*,,,,,,,,*,*,*,tranco-top1k
shalltry.com,3.169.71.13,13.0,*,,,,,,,,*,*,*,tranco-top1k
booking.com,13.226.2.123,15.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,6.0,*,,,,,,,,*,*,*,tranco-top1k
aol.com,76.223.84.192,13.0,*,,,,,,,,*,*,*,tranco-top1k
launchdarkly.com,15.197.167.90,20.0,*,,,,,,,,*,*,*,tranco-top1k
mi.com,161.117.97.92,6.0,*,,,,,,,,*,*,*,tranco-top1k
arubanetworks.com,18.208.237.48,20.0,*,,,,,,,,*,*,*,tranco-top1k
cdc.gov,198.246.106.49,10.0,*,,,,,,,,*,*,*,tranco-top1k
appcenter.ms,13.107.246.77,16.0,*,,,,,,,,*,*,*,tranco-top1k
espn.com,13.226.2.89,1.0,142.251.224.81,AS15169 Google LLC,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",,Asia/Jerusalem,2.19,2.31,*,tranco-top1k
netflix.net,204.236.236.127,16.0,*,,,,,,,,*,*,*,tranco-top1k
go.com,13.248.150.189,10.0,*,,,,,,,,*,*,*,tranco-top1k
1c.ru,185.12.152.144,1.0,72.14.237.202,AS15169 Google LLC,Moscow,Moscow,RU,"55.7522,37.6156",101000,Europe/Moscow,228.44,233.56,*,tranco-top1k
opendns.com,146.112.62.105,20.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,6.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,11.0,*,,,,,,,,*,*,*,tranco-top1k
stripe.com,52.49.17.168,18.0,*,,,,,,,,*,*,*,tranco-top1k
3lift.com,3.169.71.77,16.0,*,,,,,,,,*,*,*,tranco-top1k
ys7.com,115.238.23.33,10.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,19.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,16.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,5.0,104.44.31.68,AS8075 Microsoft Corporation,Redmond,Washington,US,"47.6740,-122.1215",98052,America/Los_Angeles,*,224.18,*,tranco-top1k
telegraph.co.uk,65.9.112.44,4.0,*,,,,,,,,*,*,*,tranco-top1k
php.net,185.85.0.29,15.0,*,,,,,,,,*,*,*,tranco-top1k
aliyun.com,140.205.135.3,5.0,219.158.21.205,AS4837 CHINA UNICOM China169 Backbone,Tianjin,Tianjin,CN,"39.1422,117.1767",300000,Asia/Shanghai,486.91,*,*,tranco-top1k
taobao.com,59.82.122.130,10.0,*,,,,,,,,*,*,*,tranco-top1k
huawei.com,121.37.49.12,1.0,142.251.250.195,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,236.48,236.67,222.75,tranco-top1k
debian.org,151.101.66.132,6.0,*,,,,,,,,*,*,*,tranco-top1k
reg.ru,194.67.72.31,8.0,*,,,,,,,,*,*,*,tranco-top1k
gnu.org,209.51.188.116,3.0,198.160.63.126,"AS27552 TowardEX Technologies International, Inc.",Holyoke,Massachusetts,US,"42.2043,-72.6162",01040,America/New_York,219.04,*,231.4,tranco-top1k
bloomberg.com,3.33.146.110,2.0,*,,,,,,,,*,*,*,tranco-top1k
etsy.com,151.101.1.224,7.0,*,,,,,,,,*,*,*,tranco-top1k
appsflyer.com,34.194.255.240,18.0,*,,,,,,,,*,*,*,tranco-top1k
weibo.com,36.51.224.126,8.0,*,,,,,,,,*,*,*,tranco-top1k
ea.com,2.20.76.167,5.0,195.219.166.67,AS6453 TATA COMMUNICATIONS (AMERICA) INC,Milan,Lombardy,IT,"45.4643,9.1895",20121,Europe/Rome,230.49,470.87,218.57,tranco-top1k
1c.ru,185.12.152.144,2.0,*,,,,,,,,*,*,*,tranco-top1k
nature.com,146.75.120.95,9.0,*,,,,,,,,*,*,*,tranco-top1k
wp.com,192.0.78.24,1.0,142.251.254.4,AS15169 Google LLC,Amsterdam,North Holland,NL,"52.3740,4.8897",1012,Europe/Amsterdam,233.02,242.14,*,tranco-top1k
wsj.com,13.226.2.41,10.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,7.0,*,,,,,,,,*,*,*,tranco-top1k
alibaba.com,47.246.137.105,13.0,*,,,,,,,,*,*,*,tranco-top1k
cloud.microsoft,20.76.201.171,13.0,*,,,,,,,,*,*,*,tranco-top1k
mzstatic.com,17.253.142.4,17.0,*,,,,,,,,*,*,*,tranco-top1k
washingtonpost.com,104.102.37.96,9.0,*,,,,,,,,*,*,*,tranco-top1k
un.org,157.150.185.49,1.0,142.251.250.194,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,233.23,239.69,*,tranco-top1k
dailymotion.com,195.8.215.136,8.0,*,,,,,,,,*,*,*,tranco-top1k
clarity.ms,52.173.199.90,6.0,104.44.28.131,AS8075 Microsoft Corporation,Redmond,Washington,US,"47.6740,-122.1215",98052,America/Los_Angeles,*,243.12,231.28,tranco-top1k
wiley.com,63.97.118.67,12.0,*,,,,,,,,*,*,*,tranco-top1k
mts.ru,178.248.237.216,20.0,*,,,,,,,,*,*,*,tranco-top1k
telegraph.co.uk,65.9.112.44,5.0,150.222.8.110,,Mumbai,Maharashtra,IN,"19.0728,72.8826",400017,Asia/Kolkata,8.53,3.92,7.76,tranco-top1k
drom.ru,185.65.149.115,9.0,*,,,,,,,,*,*,*,tranco-top1k
stripe.com,52.49.17.168,19.0,*,,,,,,,,*,*,*,tranco-top1k
go.com,13.248.150.189,11.0,*,,,,,,,,*,*,*,tranco-top1k
appcenter.ms,13.107.246.77,17.0,*,,,,,,,,*,*,*,tranco-top1k
booking.com,13.226.2.123,16.0,*,,,,,,,,*,*,*,tranco-top1k
wp.com,192.0.78.24,2.0,74.125.242.164,AS15169 Google LLC,Amsterdam,North Holland,NL,"52.3740,4.8897",1012,Europe/Amsterdam,232.29,231.06,245.74,tranco-top1k
reuters.com,155.46.172.255,18.0,*,,,,,,,,*,*,*,tranco-top1k
netflix.net,204.236.236.127,17.0,*,,,,,,,,*,*,*,tranco-top1k
3lift.com,3.169.71.77,17.0,*,,,,,,,,*,*,*,tranco-top1k
ibm.com,184.86.239.248,17.0,*,,,,,,,,*,*,*,tranco-top1k
aliyun.com,140.205.135.3,6.0,219.158.10.25,AS4837 CHINA UNICOM China169 Backbone,Beijing,Beijing,CN,"39.9075,116.3972",100000,Asia/Shanghai,498.88,470.95,*,tranco-top1k
taobao.com,59.82.122.130,11.0,*,,,,,,,,*,*,*,tranco-top1k
mi.com,161.117.97.92,7.0,*,,,,,,,,*,*,*,tranco-top1k
dailymail.co.uk,184.26.129.4,15.0,*,,,,,,,,*,*,*,tranco-top1k
ys7.com,115.238.23.33,11.0,61.164.62.246,AS58461 CT-HangZhou-IDC,Shanghai,Shanghai,CN,"31.2222,121.4581",200000,Asia/Shanghai,495.25,*,*,tranco-top1k
espn.com,13.226.2.89,2.0,*,,,,,,,,*,*,*,tranco-top1k
nature.com,146.75.120.95,10.0,*,,,,,,,,*,*,*,tranco-top1k
bloomberg.com,3.33.146.110,3.0,*,,,,,,,,*,*,*,tranco-top1k
weibo.com,36.51.224.126,9.0,*,,,,,,,,*,*,*,tranco-top1k
naver.com,223.130.192.247,1.0,142.251.241.125,AS15169 Google LLC,Tokyo,Tokyo,JP,"35.6895,139.6917",101-8656,Asia/Tokyo,734.47,*,274.3,tranco-top1k
aol.com,76.223.84.192,14.0,*,,,,,,,,*,*,*,tranco-top1k
gnu.org,209.51.188.116,4.0,198.160.62.201,"AS27552 TowardEX Technologies International, Inc.",Boston,Massachusetts,US,"42.3584,-71.0598",02108,America/New_York,*,221.39,486.73,tranco-top1k
wsj.com,13.226.2.41,11.0,*,,,,,,,,*,*,*,tranco-top1k
1c.ru,185.12.152.144,3.0,*,,,,,,,,*,*,*,tranco-top1k
adsafeprotected.com,52.222.144.112,9.0,*,,,,,,,,*,*,*,tranco-top1k
huawei.com,121.37.49.12,2.0,192.178.105.28,AS15169 Google LLC,Marseille,Provence-Alpes-Côte d'Azur,FR,"43.2970,5.3811",13000,Europe/Paris,244.74,238.37,249.32,tranco-top1k
php.net,185.85.0.29,16.0,*,,,,,,,,*,*,*,tranco-top1k
cloud.microsoft,20.76.201.171,14.0,*,,,,,,,,*,*,*,tranco-top1k
outbrain.com,151.101.2.132,8.0,*,,,,,,,,*,*,*,tranco-top1k
dailymotion.com,195.8.215.136,9.0,*,,,,,,,,*,*,*,tranco-top1k
debian.org,151.101.66.132,7.0,*,,,,,,,,*,*,*,tranco-top1k
wiley.com,63.97.118.67,13.0,*,,,,,,,,*,*,*,tranco-top1k
